"academic_group_id","session_number","exam_number","teacher_id","subject_id","success_count","all_count"
"332321","3","2","179232","6893","14","14"
"332321","3","3","585760","9424","9","14"
"332321","3","4","350240","3480","14","14"
"332321","4","1","488736","4950","9","14"
"332321","4","2","316192","6948","10","14"
"332321","4","3","563744","1930","11","14"
"332321","4","4","146720","8047","9","14"
"332321","5","1","563744","7710","9","14"
"332321","5","2","26675","7867","8","14"
"332321","5","3","200736","1000","3","14"
"332321","5","4","645920","10173","12","14"
"332577","1","1","558880","9573","9","23"
"332577","1","2","672288","2007","19","23"
"332577","1","3","132128","2771","11","23"
"332577","1","4","395296","9287","20","23"
"332577","2","1","395296","9287","14","23"
"332577","2","2","132128","2771","6","23"
"332577","2","3","21280","1741","12","23"
"332577","2","4","14643","1633","9","23"
"332577","3","1","555040","4183","18","23"
"332577","3","2","1543968","9424","10","23"
"332577","3","3","542240","7769","18","23"
"332577","4","1","206368","3462","7","23"
"332577","4","2","1584416","7769","13","23"
"332577","5","1","448288","173","20","23"
"332577","5","2","326176","9644","16","23"
"332577","5","3","542240","10071","13","23"
"332577","5","4","190240","10104","12","23"
"333089","1","1","89120","9573","11","19"
"333089","1","2","493344","9287","1","19"
"333089","1","3","132128","2771","7","19"
"333089","1","4","672288","2007","13","19"
"333089","2","1","21280","1741","12","19"
"333089","2","2","493344","9287","4","19"
"333089","2","3","132128","2771","2","19"
"333089","2","4","332832","1633","0","19"
"333089","3","1","110112","7791","7","19"
"333089","3","2","399392","232","3","19"
"333089","3","3","694048","9424","11","19"
"333089","4","1","618016","5735","3","19"
"333089","4","2","148000","2799","0","19"
"333089","4","3","680992","10135","9","19"
"333089","4","4","153632","10168","3","19"
"333089","5","1","505375","7773","7","19"
"333089","5","2","121888","1921","10","19"
"333089","5","3","120096","5858","9","19"
"334113","1","1","89120","9573","1","20"
"334113","1","2","493344","9287","8","20"
"334113","1","3","132128","2771","2","20"
"334113","1","4","672288","2007","6","20"
"334113","2","1","21280","1741","2","20"
"334113","2","2","493344","9287","5","20"
"334113","2","3","132128","2771","5","20"
"334113","2","4","332832","1633","2","20"
"334113","3","1","110112","7791","1","20"
"334113","3","2","399392","232","7","20"
"334113","3","3","694048","9424","3","20"
"334113","4","1","618016","5735","1","20"
"334113","4","2","148000","2799","5","20"
"334113","4","3","680992","10135","1","20"
"334113","4","4","153632","10168","9","20"
"334113","5","1","505375","7773","1","20"
"334113","5","2","701984","3538","14","20"
"334113","5","3","120096","5858","2","20"
"334113","5","4","121888","1922","4","20"
"334625","1","1","393504","9287","4","12"
"334625","1","2","558880","9573","1","12"
"334625","1","3","672288","2007","7","12"
"334625","1","4","110112","2771","4","12"
"334625","2","1","332832","1633","4","12"
"334625","2","2","169504","1741","1","12"
"334625","2","3","393504","9287","5","12"
"334625","2","4","110112","2771","4","12"
"334625","3","1","203808","7769","0","12"
"334625","3","2","393504","9287","5","12"
"334625","3","3","27679","9416","4","12"
"334625","3","4","585760","9424","8","12"
"334625","4","1","77088","9298","6","12"
"334625","4","2","203552","2960","3","12"
"334625","4","3","203808","7769","6","12"
"334625","4","4","190240","10200","6","12"
"334625","5","1","203808","-2411967","4","12"
"334625","5","2","695072","3456","7","12"
"334625","5","3","326176","9644","9","12"
"334625","5","4","688160","5457","7","12"
"334881","1","1","393504","9287","3","10"
"334881","1","2","558880","9573","1","10"
"334881","1","3","672288","2007","2","10"
"334881","1","4","110112","2771","4","10"
"334881","2","1","332832","1633","5","10"
"334881","2","2","169504","1741","1","10"
"334881","2","3","393504","9287","4","10"
"334881","2","4","110112","2771","1","10"
"334881","3","1","203808","7769","0","10"
"334881","3","2","393504","9287","1","10"
"334881","3","3","27679","9416","4","10"
"334881","3","4","585760","9424","2","10"
"334881","4","1","77088","9298","2","10"
"334881","4","2","203552","2960","3","10"
"334881","4","3","203808","7769","1","10"
"334881","4","4","190240","10200","6","10"
"334881","5","1","1560864","4917","5","10"
"334881","5","2","695072","3456","5","10"
"334881","5","3","688160","5457","5","10"
"334881","5","4","154400","4955","4","10"
"335137","1","1","1778208","2007","11","17"
"335137","1","2","89120","9573","6","17"
"335137","1","3","148000","2771","4","17"
"335137","1","4","493344","9287","4","17"
"335137","2","1","169504","1741","4","17"
"335137","2","2","14643","1633","2","17"
"335137","2","3","148000","2771","2","17"
"335137","2","4","493344","9287","10","17"
"335137","3","1","646176","10173","16","17"
"335137","3","2","409120","7713","7","17"
"335137","3","3","694048","9424","7","17"
"335137","3","4","129056","7773","6","17"
"335137","3","5","86304","5266","6","17"
"335137","4","1","129056","7773","2","17"
"335137","4","2","582688","4960","5","17"
"335137","4","3","162336","2860","3","17"
"335137","4","4","129568","3653","6","17"
"335137","5","1","129056","7773","2","17"
"335137","5","2","402208","10099","1","17"
"335137","5","3","162336","4616","3","17"
"335137","5","4","331040","901","7","17"
"335649","1","1","18464","9287","9","13"
"335649","1","2","110112","2771","3","13"
"335649","1","3","558880","9573","5","13"
"335649","1","4","672288","2007","11","13"
"335649","2","1","110112","2771","3","13"
"335649","2","2","158496","1633","5","13"
"335649","2","3","18464","9287","9","13"
"335649","2","4","21280","1741","5","13"
"335649","3","1","199968","2927","3","13"
"335649","3","2","183840","3456","9","13"
"335649","3","3","108320","3489","6","13"
"335649","3","4","1543968","9424","8","13"
"335649","4","1","618016","3501","5","13"
"335649","4","2","350240","7713","11","13"
"335649","4","3","645920","10173","7","13"
"335649","4","4","146720","8047","5","13"
"335649","5","1","108320","1024","6","13"
"335649","5","2","298272","2878","4","13"
"335649","5","3","100384","1160","3","13"
"335649","5","4","200736","5388","6","13"
"345121","1","1","129824","2782","6","12"
"345121","1","2","144416","2392","10","12"
"345121","1","3","153376","5007","10","12"
"345121","1","4","200992","2007","8","12"
"345121","2","1","587808","1627","10","12"
"345121","2","2","224032","3162","10","12"
"345121","2","3","557600","9424","11","12"
"345121","3","1","266272","1435","8","12"
"345121","3","2","461344","7849","4","12"
"345121","3","3","246816","7843","7","12"
"345121","3","4","1780768","5453","6","12"
"345121","3","5","146208","7851","8","12"
"345121","4","1","2305312","40","8","12"
"345121","4","2","146208","7851","7","12"
"345121","4","3","461344","7849","5","12"
"345121","5","1","156960","8264","6","12"
"345121","5","2","246816","7102","12","12"
"345121","5","3","153376","7336","8","12"
"345121","6","1","81184","6617","4","12"
"345121","6","2","81184","814","7","12"
"345121","6","3","70432","4743","7","12"
"345121","6","4","605216","4760","8","12"
"345121","7","1","-130784","1996","7","12"
"345121","7","2","81184","4499","10","12"
"347681","1","1","23327","9287","6","14"
"347681","1","2","346912","1858","8","14"
"347681","1","3","642080","2007","14","14"
"347681","1","4","147232","229","9","14"
"347681","2","1","147232","2868","10","14"
"347681","2","2","2149920","1633","7","14"
"347681","2","3","159520","1858","9","14"
"347681","2","4","23327","9287","10","14"
"347681","3","1","31456289","2766","12","14"
"347681","3","2","-236512","5007","14","14"
"347681","3","3","557600","9424","14","14"
"347681","4","1","152096","9639","4","14"
"347681","4","2","159520","8241","4","14"
"347681","4","3","146464","8201","13","14"
"347681","4","4","1339424","7846","14","14"
"347681","5","1","159520","8079","7","14"
"352545","1","1","344352","2007","10","13"
"352545","1","2","610848","2620","10","13"
"352545","1","3","610080","6399","7","13"
"352545","1","4","609824","7100","12","13"
"352545","2","1","567584","1633","9","13"
"352545","2","2","144416","7282","12","13"
"352545","2","3","1290016","2132","11","13"
"352545","2","4","609824","7327","10","13"
"352545","3","1","610848","6449","12","13"
"352545","3","2","2355488","712","12","13"
"352545","3","3","1277728","4970","12","13"
"352545","3","4","609568","7968","12","13"
"352545","4","1","1277728","7285","12","13"
"352545","4","2","609824","4973","12","13"
"352545","4","3","609824","9424","13","13"
"352545","4","4","609568","7968","13","13"
"352545","5","1","609824","3305","11","13"
"352545","5","2","609824","8618","11","13"
"352545","5","3","610592","2522","10","13"
"352545","5","4","609824","7281","13","13"
"352801","1","1","1762080","2007","4","15"
"352801","1","2","171808","2771","4","15"
"352801","1","3","659744","9287","3","15"
"352801","2","1","119328","1633","2","15"
"352801","2","2","203295","1741","5","15"
"352801","2","3","171808","2771","1","15"
"352801","2","4","659744","9287","3","15"
"352801","3","1","587040","5735","6","15"
"352801","3","2","60448","4547","7","15"
"352801","3","3","176672","9322","8","15"
"352801","3","4","710432","284","1","15"
"352801","4","1","395808","3459","4","15"
"352801","4","2","585760","9424","8","15"
"352801","4","3","340768","5350","7","15"
"352801","4","4","311072","8294","13","15"
"352801","4","5","558880","9388","6","15"
"352801","5","1","-410080","6357","3","15"
"352801","5","2","2201888","3012","12","15"
"352801","5","3","2201888","-2436287","12","15"
"352801","5","4","311072","8546","13","15"
"353057","1","1","495392","9287","5","20"
"353057","1","2","396576","1748","12","20"
"353057","1","3","162848","2007","15","20"
"353057","1","4","404512","229","15","20"
"353057","2","1","14643","1633","3","20"
"353057","2","2","148000","2868","3","20"
"353057","2","3","396576","8518","19","20"
"353057","2","4","396576","1748","13","20"
"353057","3","1","524064","4235","10","20"
"353057","3","2","29728","885","14","20"
"353057","3","3","694048","9424","17","20"
"353057","3","4","125216","892","16","20"
"353057","4","1","29728","240","15","20"
"353057","4","2","403488","477","12","20"
"353057","4","3","564512","1831","10","20"
"353057","4","4","168480","4208","18","20"
"353057","5","1","403488","477","16","20"
"353057","5","2","39987","1721","19","20"
"353057","5","3","564512","1831","17","20"
"353057","5","4","179232","913","8","20"
"354081","1","1","324128","9287","11","15"
"354081","1","2","558880","9573","14","15"
"354081","1","3","108064","2771","14","15"
"354081","1","4","65343","1737","15","15"
"354081","2","1","158496","1627","8","15"
"354081","2","2","60448","629","13","15"
"354081","2","3","108064","2771","15","15"
"354081","2","4","324128","9287","11","15"
"354081","3","1","78880","627","4","15"
"354081","3","2","201760","4748","9","15"
"354081","3","3","585760","9424","5","15"
"354081","4","1","688160","10173","10","15"
"354081","4","2","189472","3461","7","15"
"354081","4","3","401440","4602","10","15"
"354081","4","4","705824","5735","7","15"
"354081","5","1","201760","8832","15","15"
"354081","5","2","321312","8802","15","15"
"354081","5","3","577824","1427","15","15"
"354081","6","1","313888","4899","10","15"
"354081","6","2","186912","3541","15","15"
"354081","7","1","78880","3019","13","15"
"354081","7","2","680736","8415","14","15"
"354081","7","3","705312","75","15","15"
"356897","1","1","1510176","2103","5","13"
"356897","1","2","1634336","9620","5","13"
"356897","1","3","1634336","6304","2","13"
"356897","1","4","1762080","2007","6","13"
"356897","2","1","116768","1633","5","13"
"356897","2","2","1634336","6304","3","13"
"356897","2","3","1510176","348","6","13"
"356897","3","1","-163808","210","6","13"
"356897","3","2","162848","2078","5","13"
"356897","3","3","1543968","9424","6","13"
"356897","4","1","-50144","209","2","13"
"356897","4","2","1506080","211","3","13"
"356897","4","3","1716000","4918","2","13"
"356897","4","4","-50144","4920","5","13"
"356897","5","1","1634336","-2425279","8","13"
"356897","5","2","34131233","5902","10","13"
"376097","1","1","125216","1737","3","24"
"376097","1","2","147232","2771","11","24"
"376097","1","3","23327","9287","13","24"
"376097","1","4","246048","2007","13","24"
"376097","2","1","9523","1627","10","24"
"376097","2","2","125216","1738","3","24"
"376097","2","3","23327","9287","13","24"
"376097","2","4","147232","2771","3","24"
"376097","3","1","125216","9659","12","24"
"376097","3","2","2124064","9424","23","24"
"376097","3","3","524064","4235","24","24"
"376097","3","4","29728","8241","20","24"
"376097","4","1","564512","370","24","24"
"376097","4","2","392992","3360","16","24"
"376097","4","3","392992","7833","23","24"
"376097","4","4","29728","240","19","24"
"376097","5","1","29728","4208","18","24"
"376097","5","2","403488","477","17","24"
"376097","5","3","65343","1845","23","24"
"376097","6","1","40755","1662","6","24"
"376097","6","2","403488","8843","19","24"
"376097","6","3","413984","6520","23","24"
"376097","6","4","39987","3087","14","24"
"376097","7","1","65343","1706","21","24"
"376097","7","2","179232","1736","23","24"
"376097","7","3","40755","8201","18","24"
"376097","7","4","204576","3296","14","24"
"393249","1","1","125216","1737","5","23"
"393249","1","2","246048","2007","17","23"
"393249","1","3","23327","9287","16","23"
"393249","1","4","147232","2771","5","23"
"393249","2","1","125216","1738","5","23"
"393249","2","2","23327","9287","16","23"
"393249","2","3","9523","1627","6","23"
"393249","2","4","147232","2771","2","23"
"393249","3","1","2124064","9424","23","23"
"393249","3","2","524064","4235","21","23"
"393249","3","3","125216","9659","3","23"
"393249","3","4","29728","8241","11","23"
"393249","4","1","564512","370","18","23"
"393249","4","2","392992","3360","11","23"
"393249","4","3","392992","7833","17","23"
"393249","4","4","29728","240","12","23"
"393249","5","1","403488","477","10","23"
"393249","5","2","65343","1845","20","23"
"393249","5","3","29728","4208","22","23"
"393249","6","1","40755","1662","5","23"
"393249","6","2","39987","3087","20","23"
"393249","6","3","413984","6520","20","23"
"393249","6","4","403488","8843","14","23"
"393249","7","1","65343","1706","19","23"
"393249","7","2","40755","8201","15","23"
"393249","7","3","179232","1736","19","23"
"393249","7","4","204576","3296","13","23"
"433953","1","1","2389280","9424","7","10"
"433953","1","2",NULL,"5659","8","10"
"433953","1","3",NULL,"1305","0","10"
"433953","1","4",NULL,"2007","0","20"
"433953","1","5",NULL,"5160","0","10"
"433953","1","6",NULL,"5660","0","20"
"433953","1","7",NULL,"6735","0","10"
"433953","2","1","2389280","9424","7","10"
"433953","2","2","1348640","5659","8","20"
"433953","2","3",NULL,"2007","10","10"
"433953","2","4",NULL,"5160","10","10"
"433953","2","5",NULL,"5660","10","10"
"433953","2","6",NULL,"6735","10","10"
"433953","2","7","32044321","5606","5","10"
"433953","3","1","2389280","9424","7","10"
"433953","3","2",NULL,"5659","8","10"
"433953","4","1","1348640","5659","9","10"
"433953","4","2","32044321","5606","5","10"
"433953","5","1","42272","1856","10","10"
"433953","5","2","208928","7931","7","10"
"433953","5","3","588576","5669","6","10"
"433953","6","1","126752","5659","2","10"
"433953","6","2","107296","7563","7","10"
"433953","6","3","2405408","5622","7","10"
"433953","7","1","2387744","5622","3","10"
"433953","7","2","1348640","5666","6","10"
"433953","7","3","1272352","7709","10","10"
"433953","7","4","107296","5344","7","10"
"433953","7","5","126752","5619","8","10"
"480801","1","1","153376","5007","9","18"
"480801","1","2","131616","2782","15","18"
"480801","1","3","200992","2007","8","18"
"480801","1","4","144416","2392","16","18"
"480801","2","1","224032","3162","16","18"
"480801","2","2","557600","9424","16","18"
"480801","2","3","33123105","1633","15","18"
"480801","3","1","246816","7843","18","18"
"480801","3","2","266272","1435","15","18"
"480801","3","3","461344","7849","4","18"
"480801","3","4","146208","7851","7","18"
"480801","4","1","2305312","40","10","18"
"480801","4","2","81184","7851","9","18"
"480801","4","3","461344","7849","5","18"
"480801","5","1","153376","7336","15","18"
"480801","5","2","156960","8264","13","18"
"480801","5","3","81184","7102","18","18"
"483617","1","1","1634336","6304","9","10"
"483617","1","2","1510176","2128","10","10"
"483617","1","3","1506080","9620","9","10"
"483617","2","1","1447712","1629","10","10"
"483617","2","2","1634336","6304","9","10"
"483617","3","1","1510176","210","5","10"
"483617","3","2","162848","2078","9","10"
"483617","3","3","694048","9424","10","10"
"483617","4","1","2170400","209","7","10"
"483617","4","2","1716000","211","7","10"
"483617","4","3","1634336","4918","3","10"
"483617","4","4","1701920","4920","9","10"
"483617","5","1","2170400","851","9","10"
"483617","5","2","1774880","6065","8","10"
"483617","5","3","2170400","5902","8","10"
"483617","6","1","1716000","851","9","10"
"483617","6","2","305952","2030","9","10"
"483617","6","3","1716000","5916","10","10"
"483617","6","4","1716000","6040","10","10"
"483617","7","1","2170400","5902","9","10"
"483617","7","2","1716000","851","10","10"
"483617","7","3","-163808","7353","10","10"
"484641","1","1","125216","1741","1","16"
"484641","1","2","246048","2007","14","16"
"484641","1","3","147232","229","6","16"
"484641","1","4","23327","9287","5","16"
"484641","2","1","147232","2868","2","16"
"484641","2","2","9523","1633","1","16"
"484641","2","3","125216","1741","8","16"
"484641","2","4","23327","9287","4","16"
"484641","3","1","125216","9659","8","16"
"484641","3","2","2124064","9424","15","16"
"484641","3","3","524064","4235","11","16"
"484641","3","4","29728","8241","15","16"
"484641","4","1","564512","370","9","16"
"484641","4","2","392992","3360","6","16"
"484641","4","3","392992","7833","8","16"
"484641","4","4","29728","240","10","16"
"484641","5","1","403488","477","7","16"
"484641","5","2","29728","4208","10","16"
"484641","5","3","65343","1845","12","16"
"486177","1","1","1492512","1737","3","14"
"486177","1","2","413472","2530","1","14"
"486177","1","3","17952","2666","1","14"
"486177","1","4","570656","3553","1","14"
"486177","2","1","177696","2705","3","14"
"486177","2","2","17952","3359","1","14"
"486177","2","3","17952","7786","1","14"
"486177","2","4","9523","1627","2","14"
"486177","3","1","1525024","1152","0","14"
"486177","3","2","58656","3562","1","14"
"486177","3","3","142624","9424","2","14"
"486177","4","1","1504032","672","3","14"
"486177","4","2","121120","7518","0","14"
"486177","4","3","572448","1648","2","14"
"486177","4","4","122912","3090","2","14"
"486177","5","1","607008","9488","0","14"
"486177","5","2","606240","1590","2","14"
"486177","5","3","604704","277","5","14"
"486177","6","1","603936","5356","2","14"
"486177","6","2","605216","2556","0","14"
"486177","6","3","607776","6752","0","14"
"486177","6","4","607008","9258","1","14"
"486177","7","1","606240","6946","2","14"
"486177","7","2","605216","1612","5","14"
"486177","7","3","605216","7583","7","14"
"486433","1","1","1492512","1737","4","10"
"486433","1","2","413472","2530","0","10"
"486433","1","3","17952","2666","0","10"
"486433","1","4","1279776","3553","1","10"
"486433","2","1","177696","2705","1","10"
"486433","2","2","17952","3359","2","10"
"486433","2","3","17952","7786","1","10"
"486433","2","4","9523","1627","2","10"
"486433","3","1","1525024","1152","1","10"
"486433","3","2","142624","9424","1","10"
"486433","3","3","58656","3562","0","10"
"486433","4","1","1504032","672","1","10"
"486433","4","2","121120","7518","1","10"
"486433","4","3","122912","3090","1","10"
"486433","4","4","572448","1648","1","10"
"486433","5","1","606752","9757","1","10"
"486433","5","2","607776","6752","6","10"
"486433","5","3","607008","9487","2","10"
"486433","5","4","604704","9827","2","10"
"486433","6","1","605216","2556","3","10"
"486433","6","2","603936","5356","8","10"
"486433","6","3","603936","9551","5","10"
"486433","6","4","607008","2492","3","10"
"486433","7","1","605216","1612","1","10"
"486433","7","2","606240","6940","0","10"
"486433","7","3","604704","277","4","10"
"486689","1","1","5920","1737","2","15"
"486689","1","2","603680","7899","3","15"
"486689","1","3","634400","2007","2","15"
"486689","1","4","428576","3553","1","15"
"486689","2","1","195360","1627","6","15"
"486689","2","2","607520","7901","2","15"
"486689","2","3","428576","2705","3","15"
"486689","2","4","526112","2771","1","15"
"486689","3","1","39712","4743","3","15"
"486689","3","2","607008","9258","1","15"
"486689","3","3","609824","9424","2","15"
"486689","3","4","604704","1648","1","15"
"486689","4","1","606752","9015","3","15"
"486689","4","2","607008","9261","2","15"
"486689","4","3","604704","9484","1","15"
"486689","5","1","698144","9827","6","15"
"486689","5","2","131360","2568","11","15"
"486689","5","3","107552","7527","11","15"
"486689","5","4","187680","1463","9","15"
"486689","6","1","1754400","9022","7","15"
"486689","6","2","161824","1186","14","15"
"486689","7","1","131360","6266","6","15"
"486689","7","2","151072","6603","7","15"
"486689","7","3","122912","6137","7","15"
"486689","7","4","187680","595","13","15"
"486689","7","5","1060384","5227","11","15"
"486945","1","1","5920","1737","1","17"
"486945","1","2","634400","2007","2","17"
"486945","1","3","603680","7899","1","17"
"486945","1","4","428576","3553","0","17"
"486945","2","1","195360","1627","1","17"
"486945","2","2","607520","7901","2","17"
"486945","2","3","428576","2705","3","17"
"486945","2","4","526112","2771","0","17"
"486945","3","1","39712","4743","2","17"
"486945","3","2","607008","9258","4","17"
"486945","3","3","609824","9424","1","17"
"486945","3","4","604704","1648","1","17"
"486945","4","1","606752","9015","1","17"
"486945","4","2","607008","9261","1","17"
"486945","4","3","604704","9484","1","17"
"486945","5","1","187680","1460","7","17"
"486945","5","2","107552","7527","3","17"
"486945","5","3","80191","9022","5","17"
"486945","5","4","151072","9811","9","17"
"486945","6","1","122912","2686","6","17"
"486945","6","2","161568","254","8","17"
"486945","7","1","131360","6266","5","17"
"486945","7","2","134432","-844479","7","17"
"487201","1","1","5920","1737","5","24"
"487201","1","2","603680","7899","4","24"
"487201","1","3","428576","3553","5","24"
"487201","1","4","634400","2007","5","24"
"487201","2","1","195360","1627","9","24"
"487201","2","2","428576","2705","6","24"
"487201","2","3","526112","2771","4","24"
"487201","2","4","607520","7901","5","24"
"487201","3","1","39712","4743","8","24"
"487201","3","2","607008","9258","4","24"
"487201","3","3","609824","9424","5","24"
"487201","3","4","604704","1648","4","24"
"487201","4","1","606752","9015","5","24"
"487201","4","2","607008","9261","1","24"
"487201","4","3","604704","9484","3","24"
"487201","5","1","667936","5670","16","24"
"487201","5","2","121120","7527","16","24"
"487201","5","3","185376","2751","23","24"
"487201","5","4","116512","8063","19","24"
"487201","6","1","116512","2759","20","24"
"487201","6","2","1250336","1613","16","24"
"487201","6","3","38688","2725","20","24"
"487201","7","1","410912","5391","10","24"
"487201","7","2","1259296","2740","18","24"
"487201","7","3","1259296","7583","19","24"
"487201","7","4","38688","7581","19","24"
"487457","1","1","5920","1737","1","13"
"487457","1","2","634400","2007","1","13"
"487457","1","3","603680","7899","3","13"
"487457","1","4","428576","3553","0","13"
"487457","2","1","195360","1627","3","13"
"487457","2","2","607520","7901","1","13"
"487457","2","3","428576","2705","2","13"
"487457","2","4","526112","2771","0","13"
"487457","3","1","39712","4743","4","13"
"487457","3","2","609824","9424","1","13"
"487457","3","3","607008","9258","1","13"
"487457","3","4","604704","1648","1","13"
"487457","4","1","606752","9015","1","13"
"487457","4","2","604704","9484","5","13"
"487457","4","3","607008","9261","1","13"
"487457","5","1","185376","321","2","13"
"487457","5","2","121120","7527","2","13"
"487457","5","3","39712","9845","2","13"
"487457","6","1","185376","2747","1","13"
"487457","6","2","116512","7779","2","13"
"487457","7","1","-402144","2268","0","13"
"487457","7","2","1259296","-514495","3","13"
"487457","7","3","563744","-359871","4","13"
"490017","1","1","1309472","2771","3","13"
"490017","1","2","18976","9287","2","13"
"490017","1","3","4384","1744","2","13"
"490017","1","4",NULL,"9573","3","13"
"490017","2","1","636448","1627","6","13"
"490017","2","2","18976","9287","2","13"
"490017","2","3","1309472","2771","4","13"
"490017","3","1","25395","2927","4","13"
"490017","3","2","637728","7713","2","13"
"490017","3","3","1290016","9424","5","13"
"490017","4","1","635424","8120","2","13"
"490017","4","2","645920","10173","7","13"
"490017","4","3","619296","5061","6","13"
"490017","4","4","630560","3456","4","13"
"490017","5","1","27167","1160","5","13"
"490017","5","2","252448","6357","9","13"
"490017","5","3","152096","6968","6","13"
"490017","5","4","311072","8540","13","13"
"490017","6","1","8484","85","10","13"
"490017","6","2","252448","10063","10","13"
"490017","6","3","333088","6553","10","13"
"490017","6","4","311072","8568","9","13"
"490017","7","1","333088","1193","4","13"
"490017","7","2","706080","5480","11","13"
"490017","7","3","311072","6553","9","13"
"490273","1","1","125216","1741","8","15"
"490273","1","2","23327","9287","12","15"
"490273","1","3","246048","2007","14","15"
"490273","1","4","147232","229","10","15"
"490273","2","1","9523","1633","12","15"
"490273","2","2","125216","1741","9","15"
"490273","2","3","23327","9287","11","15"
"490273","2","4","147232","2868","11","15"
"490273","3","1","2124064","9424","15","15"
"490273","3","2","29728","8241","12","15"
"490273","3","3","125216","9659","7","15"
"490273","3","4","524064","4235","12","15"
"490273","4","1","564512","370","13","15"
"490273","4","2","392992","3360","12","15"
"490273","4","3","392992","7833","12","15"
"490273","4","4","29728","240","13","15"
"490273","5","1","403488","477","11","15"
"490273","5","2","29728","4208","12","15"
"490273","5","3","65343","1845","13","15"
"490785","1","1","1654560","1737","12","23"
"490785","1","2","132128","2771","4","23"
"490785","1","3","202528","9287","7","23"
"490785","2","1","42784","1627","10","23"
"490785","2","2","202528","9287","11","23"
"490785","2","3","132128","2771","5","23"
"490785","3","1","557600","9424","7","23"
"490785","3","2","1529376","10180","12","23"
"490785","4","1","323616","892","7","23"
"490785","4","2","1529376","10180","11","23"
"490785","4","3","1642528","9685","13","23"
"490785","4","4","1640736","4235","8","23"
"490785","5","1","399392","331","8","23"
"490785","5","2","701984","3537","17","23"
"490785","5","3","399392","5814","19","23"
"490785","6","1","332576","477","2","23"
"490785","6","2","1208608","3648","10","23"
"490785","6","3","399392","5814","11","23"
"490785","6","4","399392","331","11","23"
"490785","7","1","193312","909","3","23"
"490785","7","2","1208608","5934","3","23"
"490785","7","3","1227296","140","19","23"
"491041","1","1","630816","1737","3","11"
"491041","1","2","629792","9287","2","11"
"491041","1","3","529440","9573","3","11"
"491041","1","4","163616","2771","2","11"
"491041","2","1","551456","716","1","11"
"491041","2","2","314400","1627","3","11"
"491041","2","3","630816","2771","2","11"
"491041","2","4","629792","9287","2","11"
"491041","3","1","30901793","9424","4","11"
"491041","3","2","645664","7769","0","11"
"491041","3","3","2150432","4183","6","11"
"491041","4","1","25395","10185","1","11"
"491041","4","2","551712","10104","1","11"
"491041","4","3","630560","3438","9","11"
"491041","4","4","542240","7769","10","11"
"491041","5","1","646176","6896","9","11"
"491041","5","2","326176","9644","9","11"
"491041","5","3","448288","173","10","11"
"491041","5","4","542240","10071","11","11"
"491041","6","1","1265952","10069","9","11"
"491041","6","2","688160","5976","11","11"
"491041","6","3","153632","10077","9","11"
"491041","6","4","416032","10142","11","11"
"491041","7","1","1265952","1789","8","11"
"491041","7","2","416032","10070","9","11"
"491041","7","3","416032","10142","9","11"
"491041","7","4","688160","7672","10","11"
"491553","1","1","571936","1737","2","11"
"491553","1","2","282912","9287","6","11"
"491553","1","3","558880","9573","1","11"
"491553","1","4","163616","2771","6","11"
"491553","2","1","282912","9287","1","11"
"491553","2","2","163616","2771","3","11"
"491553","2","3","54048","1627","3","11"
"491553","3","1","251680","8324","4","11"
"491553","3","2","546848","7713","1","11"
"491553","3","3","95520","2927","3","11"
"491553","4","1","557600","9424","2","11"
"491553","4","2","416032","10173","3","11"
"491553","4","3","23328","1160","1","11"
"491553","4","4","701728","3456","3","11"
"491553","5","1","1334048","2429","7","11"
"491553","5","2","467232","5419","7","11"
"491553","5","3","91168","5969","9","11"
"491553","6","1","128544","4106","9","11"
"491553","6","2","100384","6783","10","11"
"491553","6","3","538656","2448","9","11"
"491553","6","4","285216","5061","10","11"
"491553","7","1","402464","3752","9","11"
"491553","7","2","100384","1017","11","11"
"491553","7","3","402464","9972","11","11"
"491809","1","1","282912","9287","3","11"
"491809","1","2","571936","1737","7","11"
"491809","1","3","558880","9573","1","11"
"491809","1","4","163616","2771","4","11"
"491809","2","1","163616","2771","7","11"
"491809","2","2","282912","9287","0","11"
"491809","2","3","142880","1627","0","11"
"491809","3","1","95520","2927","4","11"
"491809","3","2","251680","8324","1","11"
"491809","3","3","546848","7713","4","11"
"491809","4","1","416032","10173","2","11"
"491809","4","2","557600","9424","2","11"
"491809","4","3","701728","3456","5","11"
"491809","4","4","23328","1160","3","11"
"491809","5","1","106784","3601","6","11"
"491809","5","2","394784","6362","5","11"
"491809","5","3","285216","1507","4","11"
"491809","6","1","78911","8608","4","11"
"491809","6","2","128544","4106","4","11"
"491809","6","3","285216","5061","5","11"
"491809","6","4","58144","9328","7","11"
"491809","7","1","78911","8493","6","11"
"491809","7","2","5408","5917","6","11"
"491809","7","3","333856","8280","3","11"
"569633","1","1",NULL,"2007","21","21"
"569633","1","2",NULL,"2771","16","21"
"569633","1","3",NULL,"9287","21","21"
"569633","2","1","1825056","2771","5","21"
"569633","2","2","119328","1633","4","21"
"569633","2","3","2326560","9573","13","21"
"569633","2","4","204320","1741","12","21"
"569633","2","5","53792","9287","8","21"
"569633","3","1","298272","981","3","21"
"569633","3","2","647968","4517","9","21"
"569633","3","3","543264","5735","4","21"
"573729","1","1","609824","6399","11","26"
"573729","1","2","609824","7100","1","26"
"573729","1","3","648992","2007","20","26"
